1;343.6
2;343.6
3;343.6
4;343.6
5;343.6
6;343.6
7;343.6
8;343.6
9;343.6
10;352.88
11;352.88
12;352.88
13;352.88
14;352.88
15;352.88
16;352.88
17;352.88
18;352.88
19;352.88
20;399.32
21;399.32
22;399.32
23;399.32
24;399.32
25;399.32
26;399.32
27;399.32
28;399.32
29;399.32
30;371.46
31;371.46
32;371.46
33;371.46
34;371.46
35;371.46
36;371.46
37;371.46
38;371.46
39;371.46
40;352.88
41;352.88
42;352.88
43;352.88
44;352.88
45;352.88
46;352.88
47;352.88
48;352.88
49;352.88
50;315.74
51;315.74
52;315.74
53;315.74
54;315.74
55;315.74
56;315.74
57;427.17
58;427.17
59;427.17
60;427.17
61;427.17
62;427.17
63;315.74
64;315.74
65;315.74
66;315.74
67;315.74
68;315.74
69;315.74
70;315.74
71;315.74
72;315.74
73;315.74
74;315.74
75;315.74
76;315.74
77;315.74
78;315.74
79;315.74
80;315.74
81;315.74
82;315.74
83;315.74
84;315.74
85;315.74
86;315.74
87;315.74
88;315.74
89;315.74
90;NaN
91;NaN
92;NaN
93;NaN
94;NaN
95;NaN
96;NaN
97;NaN
98;NaN
99;NaN
100;623.63
101;623.63
102;623.63
103;623.63
104;623.63
105;623.63
106;623.63
107;623.63
108;623.63
109;623.63
110;591.48
111;591.48
112;591.48
113;591.48
114;591.48
115;591.48
116;591.48
117;591.48
118;591.48
119;591.48
120;NaN
121;NaN
122;NaN
123;NaN
124;NaN
125;NaN
126;NaN
127;NaN
128;NaN
129;NaN
130;498.9
131;498.9
132;498.9
133;498.9
134;498.9
135;498.9
136;498.9
137;498.9
138;498.9
139;498.9
140;582.05
141;582.05
142;582.05
143;582.05
144;582.05
145;582.05
146;582.05
147;582.05
148;582.05
149;582.05
150;758.75
151;758.75
152;758.75
153;758.75
154;758.75
155;758.75
156;758.75
157;758.75
158;778.64
159;778.64
160;778.64
161;778.64
162;778.64
163;778.64
164;778.64
165;778.64
166;778.64
167;778.64
168;778.64
169;778.64
170;NaN
171;NaN
172;NaN
173;NaN
174;NaN
175;NaN
176;NaN
177;NaN
178;NaN
179;NaN
180;729.88
181;729.88
182;729.88
183;729.88
184;729.88
185;729.88
186;729.88
187;729.88
188;729.88
189;873.5
190;873.5
191;873.5
192;873.5
193;873.5
194;873.5
195;873.5
196;873.5
197;873.5
198;873.5
199;873.5
200;568.92
201;568.92
202;568.92
203;568.92
204;568.92
205;568.92
206;568.92
207;568.92
208;568.92
209;568.92
210;805.25
211;805.25
212;805.25
213;805.25
214;805.25
215;805.25
216;805.25
217;805.25
218;805.25
219;805.25
220;764.98
221;764.98
222;764.98
223;764.98
224;764.98
225;764.98
226;764.98
227;764.98
228;764.98
229;764.98
230;781.61
231;781.61
232;781.61
233;781.61
234;781.61
235;781.61
236;781.61
237;781.61
238;781.61
239;781.61
240;615.31
241;615.31
242;615.31
243;615.31
244;615.31
245;615.31
246;615.31
247;615.31
248;615.31
249;615.31
250;590.37
251;590.37
252;590.37
253;590.37
254;590.37
255;590.37
256;590.37
257;590.37
258;590.37
259;590.37
260;591.48
261;591.48
262;591.48
263;591.48
264;591.48
265;591.48
266;591.48
267;591.48
268;591.48
269;591.48
270;471.47
271;471.47
272;471.47
273;471.47
274;471.47
275;471.47
276;471.47
277;471.47
278;471.47
279;471.47
280;480.04
281;480.04
282;480.04
283;480.04
284;480.04
285;480.04
286;480.04
287;480.04
288;480.04
289;480.04
290;465.64
291;465.64
292;465.64
293;465.64
294;465.64
295;465.64
296;465.64
297;465.64
298;465.64
299;465.64
300;607
301;607
302;607
303;607
304;607
305;607
306;607
307;607
308;607
309;607
310;498.9
311;498.9
312;498.9
313;498.9
314;498.9
315;498.9
316;498.9
317;498.9
318;498.9
319;498.9
320;683.68
321;683.68
322;683.68
323;683.68
324;683.68
325;683.68
326;683.68
327;683.68
328;683.68
329;683.68
330;898.02
331;898.02
332;898.02
333;898.02
334;898.02
335;898.02
336;898.02
337;898.02
338;898.02
339;898.02
340;898.02
