1;378.16;0
2;378.16;0
3;378.16;0
4;378.16;0
5;378.16;0
6;378.16;100
7;378.16;0
8;378.16;0
9;378.16;0
10;378.16;0
11;378.16;100
12;378.16;100
13;378.16;100
14;378.16;100
15;378.16;100
16;378.16;100
17;378.16;0
18;393.1;0
19;393.1;0
20;393.1;0
21;408.04;0
22;408.04;0
23;408.04;0
24;422.98;0
25;422.98;0
26;422.98;0
27;437.92;100
28;437.92;100
29;437.92;100
30;437.92;100
31;437.92;100
32;437.92;100
33;437.92;0
34;437.92;0
35;452.86;0
36;452.86;0
37;452.86;0
38;452.86;100
39;467.8;100
40;467.8;100
41;467.8;0
42;467.8;0
43;482.74;0
44;482.74;0
45;482.74;0
46;482.74;0
47;482.74;0
48;482.74;0
49;482.74;0
50;482.74;0
51;482.74;0
52;482.74;100
53;482.74;100
54;482.74;100
55;482.74;100
56;482.74;100
57;482.74;100
58;482.74;100
59;482.74;100
60;482.74;0
61;482.74;0
62;482.74;0
63;482.74;0
64;482.74;0
65;482.74;100
66;482.74;100
67;482.74;0
68;482.74;0
69;482.74;0
70;482.74;0
71;497.68;0
72;497.68;0
73;497.68;100
74;497.68;100
75;497.68;100
76;497.68;100
77;497.68;0
78;497.68;0
79;497.68;0
80;497.68;0
81;497.68;0
82;497.68;0
83;497.68;0
84;497.68;0
85;497.68;0
86;497.68;0
87;497.68;0
88;497.68;0
89;497.68;100
90;497.68;100
91;497.68;0
92;497.68;100
93;497.68;0
94;497.68;0
95;497.68;0
96;497.68;0
97;462.78;0
98;462.78;0
99;462.78;0
100;462.78;0
101;462.78;0
102;462.78;0
103;462.78;0
104;462.78;0
105;462.78;0
106;462.78;0
107;462.78;0
108;462.78;0
109;462.78;0
110;462.78;0
111;462.78;0
112;462.78;100
113;462.78;100
114;462.78;0
115;462.78;0
116;462.78;0
117;462.78;0
118;462.78;0
119;462.78;0
120;462.78;0
121;462.78;0
122;462.78;100
123;462.78;100
124;462.78;100
125;462.78;100
126;462.78;0
127;462.78;0
128;462.78;0
129;462.78;0
130;462.78;0
131;462.78;0
132;462.78;0
133;537.86;0
134;537.86;0
135;537.86;100
136;537.86;100
137;537.86;100
138;537.86;100
139;537.86;100
140;537.86;100
141;537.86;0
142;537.86;0
143;537.86;100
144;537.86;100
145;537.86;100
146;537.86;100
147;537.86;100
148;505.02;100
149;505.02;100
150;505.02;100
151;505.02;100
152;505.02;100
153;505.02;100
154;505.02;100
155;505.02;100
156;505.02;100
157;505.02;100
158;505.02;100
159;505.02;100
160;505.02;100
161;505.02;100
162;505.02;100
163;505.02;100
164;505.02;100
165;505.02;100
166;505.02;100
167;505.02;100
168;505.02;100
169;505.02;100
170;505.02;100
171;505.02;100
172;505.02;100
173;505.02;100
174;505.02;100
175;505.02;0
176;505.02;0
177;505.02;0
178;505.02;0
179;505.02;100
180;505.02;0
181;505.02;0
182;388.56;0
183;388.56;0
184;388.56;0
185;388.56;0
186;388.56;0
187;388.56;0
188;388.56;0
189;388.56;0
190;388.56;0
191;388.56;0
192;388.56;0
193;388.56;0
194;388.56;0
195;388.56;0
196;388.56;0
197;388.56;0
198;388.56;0
199;388.56;0
200;440.13;0
201;440.13;0
202;440.13;0
203;440.13;0
204;440.13;0
205;440.13;0
206;440.13;0
207;440.13;0
208;440.13;0
209;440.13;0
210;440.13;0
211;440.13;0
212;440.13;0
213;440.13;0
214;440.13;0
215;440.13;0
216;440.13;0
217;440.13;0
218;420.71;0
219;420.71;0
220;420.71;0
221;420.71;0
222;420.71;0
223;420.71;0
224;420.71;0
225;420.71;100
226;420.71;0
227;420.71;0
228;420.71;0
229;420.71;0
230;420.71;0
231;420.71;0
232;420.71;100
233;407;100
234;407;100
235;407;100
236;407;100
237;407;100
238;407;100
239;407;0
240;407;0
241;407;0
242;407;0
243;407;0
244;407;0
245;407;0
246;407;0
247;407;0
248;407;0
249;407;0
250;407;0
251;407;0
252;407;0
253;407;0
254;430.46;0
255;430.46;0
256;430.46;0
257;430.46;0
258;430.46;0
259;430.46;0
260;430.46;0
261;430.46;0
262;430.46;0
263;430.46;0
264;430.46;0
265;430.46;0
266;538.63;100
267;538.63;100
268;538.63;100
269;538.63;100
270;538.63;100
271;538.63;0
272;538.63;0
273;538.63;0
274;538.63;0
275;538.63;0
276;538.63;0
277;538.63;0
278;538.63;0
279;538.63;0
280;538.63;0
281;538.63;0
282;538.63;0
283;538.63;0
284;538.63;0
285;538.63;0
286;538.63;0
287;538.63;0
288;538.63;0
289;538.63;0
290;538.63;0
291;538.63;0
292;538.63;0
293;538.63;0
294;538.63;0
295;538.63;0
296;538.63;100
297;538.63;0
298;538.63;0
299;538.63;0
300;538.63;0
301;538.63;0
302;538.63;0
303;538.63;0
304;538.63;0
305;538.63;0
306;538.63;0
307;538.63;0
308;538.63;0
309;538.63;0
310;538.63;0
311;538.63;0
312;538.63;100
313;538.63;100
314;538.63;100
315;538.63;100
316;538.63;0
317;538.63;0
318;538.63;0
319;538.63;0
320;538.63;0
321;538.63;0
