0.063464;0.20012
0.12619;0.55381
0.18739;0.59347
0.24923;0.60323
0.30828;0.61063
0.36528;0.61686
0.42426;0.62933
0.49206;0.85111
0.54249;0.98587
0.59074;0.98816
0.63823;0.99652
0.68494;1.0052
0.73117;1.0101
0.778;1.0017
0.82401;1.0028
0.87975;1.007
0.92195;1.1232
0.96479;1.1617
1.007;1.1723
1.0494;1.2029
1.092;1.2202
1.134;1.2239
1.175;1.2383
1.2165;1.2421
1.2571;1.2494
1.2968;1.2636
1.3368;1.268
1.39;1.8215
1.4363;1.8436
1.4779;1.844
1.5177;1.8421
1.5558;1.8423
1.6333;1.8411
1.6844;1.834
1.7602;1.8264
1.8046;1.825
1.8528;1.8157
1.8978;1.851
1.9788;1.8493
2.0138;1.8423
2.0494;1.8404
2.1187;1.8471
2.1531;1.8468
2.2331;1.8468
2.2746;1.9028
2.3323;2.0377
2.4285;2.036
2.6846;2.0503
2.7533;2.0737
2.8114;2.0686
2.9496;2.0715
3.0454;2.0794
3.1377;2.0775
3.317;2.0769
3.3669;2.1221
3.4245;2.1479
3.4784;2.1518
3.6509;2.1383
3.7039;2.1246
3.8308;2.1193
3.8825;2.1536
3.9156;2.165
3.9631;2.165
4.0388;2.1694
4.0931;2.2043
4.1327;2.2205
4.1812;2.2247
4.2337;2.2212
4.3925;2.2272
4.4401;2.244
4.4759;2.2402
4.5189;2.2382
4.6762;2.2478
4.7082;2.2546
4.7399;2.2536
4.8038;2.2543
4.8352;2.2549
4.8978;2.2552
4.995;2.2924
5.2341;2.309
5.2689;2.3147
5.3718;2.3983
5.5293;2.3932
5.7515;2.394
5.8794;2.3834
6.2432;2.3815
6.5537;2.3814
7.1757;2.3605
7.4868;2.343
7.7968;2.343
8.1054;2.343
8.4155;2.343
8.7256;2.343
9.0355;2.343
9.3451;2.343
9.6539;2.343
9.9621;2.343
10.27;2.343
10.564;2.343
10.87;2.343
11.177;2.343
11.484;2.343
11.791;2.343
12.098;2.343
12.405;2.343
12.711;2.343
13.014;2.343
13.32;2.343
13.621;2.343
13.923;2.343
14.227;2.343
14.528;2.343
14.828;2.343
15.127;2.343
15.423;2.343
15.725;2.343
16.026;2.343
16.328;2.343
16.63;2.343
16.926;2.343
17.215;2.343
17.491;2.343
17.79;2.343
18.089;2.343
18.389;2.343
18.679;2.343
18.976;2.343
19.261;2.343
19.553;2.343
19.842;2.343
20.129;2.343
20.409;2.343
20.699;2.343
20.985;2.343
21.276;2.343
21.57;2.343
21.836;2.343
22.118;2.343
22.399;2.343
22.679;2.343
22.957;2.343
23.234;2.343
23.511;2.343
23.786;2.343
24.06;2.343
24.333;2.343
24.605;2.343
24.876;2.343
25.145;2.343
25.414;2.343
25.682;2.343
25.948;2.343
26.213;2.343
26.477;2.343
26.74;2.343
27.003;2.343
27.263;2.343
27.523;2.343
27.782;2.343
28.04;2.343
28.297;2.343
28.553;2.343
28.808;2.343
29.061;2.343
29.314;2.343
29.566;2.343
29.817;2.343
30.067;2.343
30.316;2.343
30.564;2.343
30.811;2.343
31.057;2.343
31.303;2.343
31.547;2.343
31.791;2.343
32.034;2.343
32.276;2.343
32.517;2.343
32.757;2.343
32.997;2.343
33.236;2.343
33.473;2.343
33.711;2.343
33.947;2.343
34.183;2.343
34.418;2.343
34.652;2.343
34.885;2.343
35.118;2.343
35.35;2.343
35.582;2.343
35.812;2.343
36.042;2.343
36.272;2.343
36.501;2.343
36.729;2.343
36.956;2.343
37.183;2.343
37.41;2.343
37.635;2.343
56.084;2.343
