depth_m;density_kgm3
0.01;325.024390675908
0.02;325.024390675908
0.03;325.024390675908
0.04;325.024390675908
0.05;325.024390675908
0.06;325.024390675908
0.07;325.024390675908
0.08;325.024390675908
0.09;325.024390675908
0.1;325.024390675908
0.11;325.024390675908
0.12;325.024390675908
0.13;325.024390675908
0.14;325.024390675908
0.15;325.024390675908
0.16;325.024390675908
0.17;325.024390675908
0.18;325.024390675908
0.19;325.024390675908
0.2;371.456446486753
0.21;371.456446486753
0.22;371.456446486753
0.23;371.456446486753
0.24;371.456446486753
0.25;371.456446486753
0.26;371.456446486753
0.27;371.456446486753
0.28;371.456446486753
0.29;371.456446486753
0.3;352.883624162415
0.31;352.883624162415
0.32;352.883624162415
0.33;352.883624162415
0.34;352.883624162415
0.35;352.883624162415
0.36;352.883624162415
0.37;352.883624162415
0.38;352.883624162415
0.39;352.883624162415
0.4;315.73797951374
0.41;315.73797951374
0.42;315.73797951374
0.43;315.73797951374
0.44;315.73797951374
0.45;315.73797951374
0.46;315.73797951374
0.47;315.73797951374
0.48;315.73797951374
0.49;315.73797951374
0.5;473.60696927061
0.51;473.60696927061
0.52;473.60696927061
0.53;473.60696927061
0.54;473.60696927061
0.55;473.60696927061
0.56;473.60696927061
0.57;473.60696927061
0.58;473.60696927061
0.59;473.60696927061
0.6;306.451568351571
0.61;306.451568351571
0.62;306.451568351571
0.63;306.451568351571
0.64;306.451568351571
0.65;306.451568351571
0.66;306.451568351571
0.67;306.451568351571
0.68;306.451568351571
0.69;306.451568351571
0.7;325.024390675908
0.71;325.024390675908
0.72;325.024390675908
0.73;325.024390675908
0.74;325.024390675908
0.75;325.024390675908
0.76;325.024390675908
0.77;325.024390675908
0.78;325.024390675908
0.79;325.024390675908
0.8;427.174913459765
0.81;427.174913459765
0.82;427.174913459765
0.83;427.174913459765
0.84;427.174913459765
0.85;427.174913459765
0.86;427.174913459765
0.87;427.174913459765
0.88;427.174913459765
0.89;427.174913459765
0.9;598.682364816388
0.91;598.682364816388
0.92;598.682364816388
0.93;598.682364816388
0.94;598.682364816388
0.95;598.682364816388
0.96;598.682364816388
0.97;598.682364816388
0.98;598.682364816388
0.99;598.682364816388
1;731.722890331141
1.01;731.722890331141
1.02;731.722890331141
1.03;731.722890331141
1.04;731.722890331141
1.05;731.722890331141
1.06;731.722890331141
1.07;731.722890331141
1.08;731.722890331141
1.09;731.722890331141
1.1;917
1.11;917
1.12;917
1.13;917
1.14;917
1.15;917
1.16;917
1.17;917
1.18;917
1.19;917
1.2;917
1.21;917
1.22;917
1.23;917
1.24;917
1.25;917
1.26;917
1.27;917
1.28;917
1.29;917
1.3;898.023547224583
