depth_m;temperature_degC
38.8;-13.8868566586349
38.9;-13.8873903536413
39;-13.8879240486477
39.1;-13.8884577436542
39.2;-13.8889914386606
39.3;-13.889525133667
39.4;-13.8900588286735
39.5;-13.8905925236799
39.6;-13.8911262186864
39.7;-13.8916599136928
39.8;-13.8921936086992
39.9;-13.8927273037057
40;-13.8932609987121
40.1;-13.8937946937186
40.2;-13.894328388725
40.3;-13.8948620837314
40.4;-13.8953957787379
40.5;-13.8959294737443
40.6;-13.8964631687508
40.7;-13.8969968637572
40.8;-13.8975305587636
40.9;-13.8980642537701
41;-13.8985979487765
41.1;-13.899131643783
41.2;-13.8996653387894
41.3;-13.9001990337958
41.4;-13.9007327288023
41.5;-13.9012664238087
41.6;-13.9018001188152
41.7;-13.9023338138216
41.8;-13.902867508828
41.9;-13.9034012038345
42;-13.9039348988409
42.1;-13.9044685938473
42.2;-13.9050022888538
42.3;-13.9055359838602
42.4;-13.9060696788667
42.5;-13.9066033738731
42.6;-13.9071370688795
42.7;-13.907670763886
42.8;-13.9082044588924
42.9;-13.9087381538989
43;-13.9092718489053
43.1;-13.9098055439117
43.2;-13.9103392389182
43.3;-13.9108729339246
43.4;-13.9114066289311
43.5;-13.9119403239375
43.6;-13.9124740189439
43.7;-13.9130077139504
43.8;-13.9135414089568
43.9;-13.9140751039633
44;-13.9146087989697
44.1;-13.9151424939761
44.2;-13.9156761889826
44.3;-13.916209883989
44.4;-13.9167435789955
44.5;-13.9172772740019
44.6;-13.9178109690083
44.7;-13.9183446640148
44.8;-13.9188783590212
44.9;-13.9194120540277
45;-13.9199457490341
45.1;-13.9204794440405
45.2;-13.921013139047
45.3;-13.9215468340534
45.4;-13.9220805290598
45.5;-13.9226142240663
45.6;-13.9231479190727
45.7;-13.9236816140792
45.8;-13.9242153090856
45.9;-13.924749004092
46;-13.9252826990985
46.1;-13.9258163941049
46.2;-13.9263500891114
46.3;-13.9268837841178
46.4;-13.9274174791242
46.5;-13.9279511741307
46.6;-13.9284848691371
46.7;-13.9290185641436
46.8;-13.92955225915
46.9;-13.9300859541564
47;-13.9306196491629
47.1;-13.9311533441693
47.2;-13.9316870391758
47.3;-13.9322207341822
47.4;-13.9327544291886
47.5;-13.9332881241951
47.6;-13.9338218192015
47.7;-13.934355514208
47.8;-13.9348892092144
47.9;-13.9354229042208
48;-13.9359565992273
48.1;-13.9364902942337
48.2;-13.9370239892402
48.3;-13.9375576842466
48.4;-13.938091379253
48.5;-13.9386250742595
48.6;-13.9391587692659
48.7;-13.9396924642723
48.8;-13.9402261592788
48.9;-13.9407598542852
49;-13.9412935492917
49.1;-13.9418272442981
49.2;-13.9423609393045
49.3;-13.942894634311
49.4;-13.9434283293174
49.5;-13.9439620243239
49.6;-13.9444957193303
49.7;-13.9450294143367
49.8;-13.9455631093432
49.9;-13.9460968043496
50;-13.9466304993561
50.1;-13.9471641943625
50.2;-13.9476978893689
50.3;-13.9482315843754
50.4;-13.9487652793818
50.5;-13.9492989743883
50.6;-13.9498326693947
50.7;-13.9503663644011
50.8;-13.9509000594076
50.9;-13.951433754414
51;-13.9519674494205
51.1;-13.9525011444269
51.2;-13.9530348394333
51.3;-13.9535685344398
51.4;-13.9541022294462
51.5;-13.9546359244527
51.6;-13.9551696194591
51.7;-13.9557033144655
51.8;-13.956237009472
51.9;-13.9567707044784
52;-13.9573043994848
52.1;-13.9578380944913
52.2;-13.9583717894977
52.3;-13.9589054845042
52.4;-13.9594391795106
52.5;-13.959972874517
52.6;-13.9605065695235
52.7;-13.9610402645299
52.8;-13.9615739595364
52.9;-13.9621076545428
53;-13.9626413495492
53.1;-13.9631750445557
53.2;-13.9637087395621
53.3;-13.9642424345686
53.4;-13.964776129575
53.5;-13.9653098245814
53.6;-13.9658435195879
53.7;-13.9663772145943
53.8;-13.9669109096008
53.9;-13.9674446046072
54;-13.9679782996136
54.1;-13.9685119946201
54.2;-13.9690456896265
54.3;-13.969579384633
54.4;-13.9701130796394
54.5;-13.9706467746458
54.6;-13.9711804696523
54.7;-13.9717141646587
54.8;-13.9722478596652
54.9;-13.9727815546716
55;-13.973315249678
55.1;-13.9738489446845
55.2;-13.9743826396909
55.3;-13.9749163346973
55.4;-13.9754500297038
55.5;-13.9759837247102
55.6;-13.9765174197167
55.7;-13.9770511147231
55.8;-13.9775848097295
55.9;-13.978118504736
56;-13.9786521997424
56.1;-13.9791858947489
56.2;-13.9797195897553
56.3;-13.9802532847617
56.4;-13.9807869797682
56.5;-13.9813206747746
56.6;-13.9818543697811
56.7;-13.9823880647875
56.8;-13.9829217597939
56.9;-13.9834554548004
57;-13.9839891498068
57.1;-13.9845228448133
57.2;-13.9850565398197
57.3;-13.9855902348261
57.4;-13.9861239298326
57.5;-13.986657624839
57.6;-13.9871913198455
57.7;-13.9877250148519
57.8;-13.9882587098583
57.9;-13.9887924048648
58;-13.9893260998712
58.1;-13.9898597948777
58.2;-13.9903934898841
58.3;-13.9909271848905
58.4;-13.991460879897
58.5;-13.9919945749034
58.6;-13.9925282699098
58.7;-13.9930619649163
58.8;-13.9935956599227
58.9;-13.9941293549292
59;-13.9946630499356
59.1;-13.995196744942
59.2;-13.9957304399485
59.3;-13.9962641349549
59.4;-13.9967978299614
59.5;-13.9973315249678
59.6;-13.9978652199742
59.7;-13.9983989149807
59.8;-13.9989326099871
59.9;-13.9994663049936
60;-14
