depth_m;density_kgm3
13.6;560.645442328171
13.7;560.544273794547
13.8;560.443105260923
13.9;560.565489486721
14;561.727825664973
14.1;562.890161843224
14.2;564.052498021475
14.3;565.310608763031
14.4;566.623913805381
14.5;567.937218847731
14.6;569.156962870637
14.7;569.69443407926
14.8;570.231905287883
14.9;570.769376496506
15;571.606702068732
15.1;572.62908193279
15.2;573.651461796848
15.3;574.645750383493
15.4;575.464338353516
15.5;576.282926323538
15.6;577.101514293561
15.7;577.842997796131
15.8;578.547255968894
15.9;579.251514141657
16;580.127832262472
16.1;581.595192702262
16.2;583.062553142053
16.3;584.529913581844
16.4;585.424556073023
16.5;586.181467040302
16.6;586.938378007581
16.7;587.526581690189
16.8;587.863608756564
16.9;588.200635822939
17;588.537466981072
17.1;588.826469716475
17.2;589.115472451877
17.3;589.404475187279
17.4;589.638007320134
17.5;589.836373851504
17.6;590.034740382874
17.7;590.396429089613
17.8;591.324528145437
17.9;592.252627201262
18;593.180726257087
18.1;593.86664173011
18.2;594.510977723744
18.3;595.155313717379
18.4;595.854811709813
18.5;596.61050110996
18.6;597.366190510106
18.7;598.22717745918
18.8;599.67801777952
18.9;601.128858099861
19;602.579698420201
19.1;603.389608919483
19.2;604.072194885264
19.3;604.754780851044
19.4;604.688851895657
19.5;603.957620422464
19.6;603.226388949271
19.7;602.474896411016
19.8;601.64776962631
19.9;600.820642841604
20;599.993516056898
20.1;599.748982802497
20.2;599.585487079491
20.3;599.421991356484
20.4;599.416255771966
20.5;599.544121606818
20.6;599.671987441669
20.7;599.798000795074
20.8;599.916934723445
20.9;600.035868651816
21;600.154802580186
21.1;600.285226403613
21.2;600.417283482523
21.3;600.549340561433
21.4;600.996240964767
21.5;601.704800584645
21.6;602.413360204522
21.7;603.070352725733
21.8;603.55439982366
21.9;604.038446921587
22;604.522494019513
22.1;604.64562736228
22.2;604.738238872928
22.3;604.830850383577
22.4;605.386489725898
22.5;606.230719315234
22.6;607.07494890457
22.7;607.837204344767
22.8;608.429339447716
22.9;609.021474550665
23;609.591446318035
23.1;609.688748346029
23.2;609.786050374024
23.3;609.883352402018
23.4;610.951340656581
23.5;612.315654335014
23.6;613.679968013447
23.7;614.957085917372
23.8;616.1508139546
23.9;617.344541991828
24;618.283193445232
24.1;618.554463955221
24.2;618.82573446521
24.3;619.10344304853
24.4;619.513286709706
24.5;619.923130370882
24.6;620.332974032058
24.7;620.786026062551
24.8;621.248353014016
24.9;621.710679965481
25;622.090884739171
25.1;622.418098382876
25.2;622.745312026582
25.3;624.599791308911
25.4;628.766789348916
25.5;632.933787388922
25.6;636.837499049302
25.7;639.967167542566
25.8;643.09683603583
25.9;645.868755517048
26;646.720678950474
26.1;647.572602383899
26.2;648.424871261158
26.3;649.281535665027
26.4;650.138200068896
26.5;650.994865849957
26.6;651.852747723696
26.7;652.710629597435
26.8;653.568511471174
26.9;654.426801928022
27;655.28511766459
27.1;656.143433401158
27.2;657.006155650143
27.3;657.869397456654
27.4;658.732639263166
27.5;659.599907288945
27.6;660.46783378427
27.7;661.335760279594
27.8;662.20740163681
27.9;663.079769652404
28;663.952137667997
28.1;664.827969732304
28.2;665.704535050641
28.3;666.581100368978
28.4;667.460930967837
28.5;668.341448999223
28.6;669.22196703061
28.7;670.10559510232
28.8;670.98982150178
28.9;671.874047901241
29;672.76126417225
29.1;673.648955398608
29.2;674.536646624966
29.3;675.427234296386
29.4;676.318148115868
