depth_m;density_kgm3
0;315
0.1;315.20542231006
0.2;315.911963751748
0.3;316.928235962548
0.4;318.237527005016
0.5;320.430304292303
0.6;322.623081579591
0.7;324.815858866878
0.8;327.008636154165
0.9;329.201413441452
1;331.394190728739
1.1;334.071974970104
1.2;337.927410659261
1.3;341.782846348419
1.4;345.638282037577
1.5;349.493717726735
1.6;353.349153415892
1.7;356.76510175581
1.8;359.948320350908
1.9;363.131538946005
2;366.314757541103
2.1;369.497976136201
2.2;372.600587244099
2.3;375.491195367233
2.4;378.381803490367
2.5;381.272411613501
2.6;384.163019736635
2.7;386.930672521127
2.8;388.650377686003
2.9;390.370082850878
3;392.089788015754
3.1;393.809493180629
3.2;395.512893705821
3.3;396.894631069069
3.4;398.276368432317
3.5;399.658105795565
3.6;401.039843158813
3.7;402.448242858793
3.8;404.172680767541
3.9;405.897118676289
4;407.621556585038
4.1;409.345994493786
4.2;411.14412513372
4.3;413.221215200548
4.4;415.298305267376
4.5;417.375395334204
4.6;419.452485401032
4.7;421.131586535063
4.8;422.33292897071
4.9;423.534271406358
5;424.735613842005
5.1;425.936956277652
5.2;426.680638696944
5.3;427.282021326462
5.4;427.88340395598
5.5;428.484786585497
5.6;429.166065586593
5.7;430.552036444859
5.8;431.938007303124
5.9;433.323978161389
6;434.709949019654
6.1;436.081148958778
6.2;437.438099857434
6.3;438.79505075609
6.4;440.152001654746
6.5;441.508952553401
6.6;443.940664590592
6.7;446.394224788572
6.8;448.847784986552
6.9;451.301345184533
7;453.920786516298
7.1;456.670700924799
7.2;459.420615333299
7.3;462.1705297418
7.4;464.426324566175
7.5;465.216948712179
7.6;466.007572858183
7.7;466.798197004187
7.8;467.588821150191
7.9;467.803871981012
8;468.004643946551
8.1;468.20541591209
8.2;468.406187877629
8.3;468.73107933609
8.4;469.107355901533
8.5;469.483632466975
8.6;469.859909032418
8.7;471.536361970057
8.8;474.781687881119
8.9;478.027013792181
9;481.272339703244
9.1;484.233862723686
9.2;486.584563578829
9.3;488.935264433971
9.4;491.285965289113
9.5;493.152834086863
9.6;493.651703141981
9.7;494.1505721971
9.8;494.649441252219
9.9;495.088373396807
10;495.31704193805
10.1;495.545710479292
10.2;495.774379020535
10.3;496.243399814317
10.4;497.737848039804
10.5;499.232296265292
10.6;500.726744490779
10.7;502.485386842064
10.8;505.263731244411
10.9;508.042075646758
11;510.820420049105
11.1;512.959850033655
11.2;513.649264774063
11.3;514.33867951447
11.4;515.028094254878
11.5;515.455598895169
11.6;515.530457006902
11.7;515.605315118635
11.8;515.680173230368
11.9;515.754204762459
12;515.827556389171
12.1;515.900908015883
12.2;515.974259642594
12.3;516.398068332431
12.4;516.991910508314
12.5;517.585752684198
12.6;518.179594860082
12.7;523.795999188816
12.8;530.551798088783
12.9;537.307596988751
13;543.523152128916
13.1;546.233251885777
13.2;548.943351642639
13.3;551.6534513995
13.4;553.110393759325
13.5;553.397666964489
13.6;553.684940169653
13.7;553.972213374818
13.8;554.02935632897
13.9;554.063096222246
14;554.096836115521
14.1;554.235547718573
14.2;554.620424222298
14.3;555.005300726022
14.4;555.390177229747
14.5;557.368658327831
14.6;560.032702272917
14.7;562.696746218002
14.8;565.196564881595
14.9;566.83128856034
15;568.466012239085
15.1;570.10073591783
15.2;570.8228172445
15.3;571.065088203106
15.4;571.307359161712
15.5;571.515377481565
15.6;571.538769949467
15.7;571.562162417369
15.8;571.585554885271
15.9;571.505832571007
16;571.372530737284
16.1;571.23922890356
16.2;570.90416693854
16.3;569.483934728016
16.4;568.063702517491
16.5;566.643470306967
16.6;565.540142567433
16.7;564.627394574964
16.8;563.714646582496
16.9;562.859166554444
17;562.744050522815
17.1;562.628934491186
17.2;562.513818459556
17.3;562.472522319558
17.4;562.500316271638
17.5;562.528110223717
17.6;562.555904175797
17.7;562.88687516541
17.8;563.229847107451
17.9;563.572819049492
18;564.93610815429
18.1;567.737862469847
18.2;570.539616785405
18.3;573.341371100962
18.4;576.738262455119
18.5;580.181034913404
18.6;583.623807371689
18.7;585.609303223611
18.8;586.205530602445
18.9;586.801757981278
19;587.335825648298
19.1;587.352610046334
19.2;587.369394444371
19.3;587.386178842408
19.4;587.427310858462
19.5;587.478732322508
19.6;587.530153786553
19.7;587.681604229909
19.8;588.066889959837
19.9;588.452175689765
20;588.837461419692
20.1;589.711067888666
20.2;590.63662377767
20.3;591.562179666675
20.4;592.365213897289
20.5;593.057845230268
20.6;593.750476563248
20.7;595.050562870979
20.8;599.506204092479
20.9;603.961845313979
21;608.417486535479
21.1;610.59119221196
21.2;612.446872137407
21.3;614.302552062853
21.4;615.75800134813
21.5;616.97448880994
21.6;618.19097627175
21.7;619.408761641031
21.8;620.628532714498
21.9;621.848303787966
22;623.064331617782
22.1;624.263836124508
22.2;625.463340631234
22.3;626.66284513796
22.4;627.939831641769
22.5;629.217306076035
22.6;630.494780510301
22.7;631.733610669955
22.8;632.964145386424
22.9;634.194680102894
23;635.427317441401
23.1;636.660980225288
23.2;637.894643009176
23.3;639.129806017972
23.4;640.366246204734
23.5;641.602686391495
23.6;642.840164575805
23.7;644.079036247453
23.8;645.317907919102
23.9;646.553442512245
24;647.78226626917
24.1;649.011090026095
24.2;650.240751897918
24.3;651.472858032814
24.4;652.704964167711
24.5;653.937774139988
24.6;655.173465813438
24.7;656.409157486888
24.8;657.645362030605
24.9;658.884367942671
25;660.123373854737
25.1;661.362776971827
25.2;662.604828160205
25.3;663.846879348582
25.4;665.089272643835
25.5;666.334102754377
25.6;667.57893286492
25.7;668.824096333122
25.8;670.071441863127
25.9;671.318787393131
26;672.566490211766
26.1;673.816090729011
26.2;675.065691246255
26.3;676.315692569446
26.4;677.567290909651
26.5;678.818889249857
